,Tweets,date
1182, ok a lot of FUD going around let me be clear BAYC is the BEST nft project ever created it s a culture ,2022-06-13
1183,Prominent BAYC collector denies wrongdoing allegations made by DeFi detective Read More cryplogger crypto cryptonews cryptolatest cryptoupdates bitcoinnews btc eth sol xrp bnb,2022-06-13
1184,BAYC Cryptocurrency ApeCoin APE 70 ,2022-06-13
1185, Eth down so bad I can afford a BAYC now lol,2022-06-13
1186, Ape community is one of the realest The early BAYC magic lies on the community I am confident we can recapture something similar or better as we build dope stuff this bear ,2022-06-13
1187, BAYC NFT Trader Trippy ,2022-06-13
1188, ENS domains registration My accounts eth gt 0 23 E Business card eth gt 0 25 E Pay us eth gt 0 25 E ensdomains Ethereum NFT NFTCommmunity ETH DomainName domainsforsale domainnames BAYC NFTCollector arabicdomain OpenSeaNFT DomainNameForSale ens ,2022-06-13
1189,Okay Sex is great but have you ever had all your NFT projects booming during the worst part of Bear market GACC ainightbirds BAYC moonbirds shitlab,2022-06-13
1190,ApeCoin atteint un nouveau plus bas avec le prix BAYC ,2022-06-13
1191,GM I will be in NY Mon Fri next week for ApeFest Would love to stop by your coffee shop for breakfast be able to see these guys on your screens How can we make this possible Need me to send anything BAYC MAYC 4182 4399 2570 and 25451 ,2022-06-13
1192, This shiny star is coming to an OpenSea sale near you A portion of the sale will go to WWF Adopt A Moose program nft investing wwf NFTNYC2022 poker LasVegas goblintownwtf otherdeed bayc Azuki Karafuru fortheculture TheSandbox ,2022-06-13
1193, Nice I don t think I ve seen a BAYC owner from Toronto That s my hometown I don t hold btw Just follow ,2022-06-13
1194,Ape 1877 Todays Sale 88 ETH 106537 2 USD Previous Sale 6 97 ETH 8438 23 USD Delta 81 03 ETH 98098 97 USD BoredApes BAYC ,2022-06-13
1195, I am selling Unraced and Raced Z1 Nakamoto Genesis horses All prices are negotiable If any particular horse interes ,2022-06-13
1196,Happy Monday frens it s time for the Metaeon Mutant Monday Update Headline Mutants getting crushed like rest of mkt Mkt cap 303K ETH 24 v last wk avg price 19 1k 46 txns 500 MAYC as of BAYC 36 mutantape NFTs NFT APE ,2022-06-13
1197, Otherdeed 18138 bought for 2 22 2770 45 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-13
1198, Consider this What will people remember A bunch of JPEGs with monkeys Or The guy who went alone agai ,2022-06-13
1199, I hope they re wrong it pulls a last minute dip and goes all the way down to 2 digits so I can even consider getting a BAYC ,2022-06-13
1200, BAYC I ll never sell cuz i ll never own it,2022-06-13
1201,Bored Ape BAYC takes a drop for the first time in almost a year ,2022-06-13
1202, go grow a pair and own your track record She at least took the heat when Creatures was a mess You you disappear and go silent when you rep projects that rugpull ,2022-06-13
1203, 1 5 goblintown 4 35 0xbce3781ae7ca1a5e050bd9c4c77369867ebc307e 3 BAYC Buy 4 Sell 1 2 CLONEX Buy 4 Sell 1 1 COOL Buy 1 Sell 4 1 MAYC Buy 1 Sell 1 1 WOW Buy 2 Sell 0 ,2022-06-13
1204, I heard are minting BoredApeYachtClub BAYC YachtingVerse NFTs NFTCommunity ,2022-06-13
1205, Yes im join because im buy bayc like u i dont have liquid lol Do you have ,2022-06-13
1206, soon you will see sweeps like you have never seen before 10ktf bayc mayc beeple azuki rtfkt ,2022-06-13
1207, NFT Big Trade Transfer 0xaf0f44 gt 0xafe900 NFT Bored Ape Yacht Club 4766 Price 120 ETH 147684 45 Gas 0 0117 ETH 14 41 BAYC boredapeyachtclub,2022-06-13
1208,Recaudador de BAYC de alto perfil niega las acusaciones de irregularidades presentadas por el detective DeFi ,2022-06-13
1209, nft nfts NFTCommunity nftspace TwitterSpaceAMA twiterspace BAYC BoredApeYachtClub RACC nftama APENFTMktplace,2022-06-13
1210, Absol freaking lutely Ready GACC MACC MutantApeCC BAYC MAYC NFTNYC Bullish ,2022-06-13
1211, Trippy cool ass art Bad ass community psychonautapes padfam padcrew BAYC MAYC padto1eth Ethereum ETH art project NFTs CRYTPO nftlover shill nftcollection padmilia psychonautaped metaverse Blockchain rarible OpenSeaNFT otherside ,2022-06-13
1212, Mayc are meh only reason people want them is the price and to be part of Bayc these goblins are next in line and much needed Build and grow slow to sustain instead of pump fast and burn out,2022-06-13
1213, NFTs NFTCommunity immi Ethereum Karrotgang MPH BAYC,2022-06-13
1214, 2 2 With our exclusive financing solutions you can own your favourite BAYC from the collection by simply applying for a ,2022-06-13
1215, Free NFT Giveaway Worth 1 ETH 1200 Follow amp Retweet Drop your ETH address NFTCommunity opensea NFTArtist ,2022-06-13
1216, when 1 ETHEREALS 1 BAYC,2022-06-13
1217, If we look at the number of BAYC Azuki and Clones listed there isn t a real increase in the amount listed Seems to me that ,2022-06-13
1218, Missed BAYC or azukiNFT Be the early bird Take your chance for a RETWEET FOLLOW US JOIN THE DISCORD NFTGame GameStopNFT NFTCommunity NFTGiveaway NFT nftart NFTgaming Fluffy fluffygame nfttakeover ,2022-06-13
1219,Represent the family boys GACC FOR LIFE GACC GrandpaApeCountryClub twitter nft nftcommunity nftartist nftart nftproject BAYC MAYC MACC BAKC digitalart crypto art ethereum NFTNYC WAGMI ,2022-06-13
1220, OS and BAYC ate good on this Damn,2022-06-13
1221,Ape 6991 Todays Sale 91 ETH 106986 88 USD Previous Sale 0 48 ETH 565 66 USD Delta 90 52 ETH 106421 22 USD BoredApes BAYC ,2022-06-13
1222,BoredApeYC Boring bayc ApeFest2022 ,2022-06-13
1223, Monday Ether Pillz Drop is Here Ready to be Minted metaversecoin nft nfts bayc NFTco ,2022-06-13
1224, RR BAYC got our URL back We stay winning Shoutout and for helping us get everything back in order ,2022-06-13
1225, In 3 years there gonna say if you bought 100 in CRO in 2022 you d have bla ze bla now ,2022-06-13
1226, GIVEAWAY Giving 10 NFT 1 Follow amp 2 Like 3 Tag 3 friends nftCommunity nftcollector nftartist nftart NFTProject onepiece NFTs NFT Airdrop NFTdrops NFTGiveaways matic polygon PolygonNFT BAYC FreeMint OP matic shib luna ,2022-06-13
1227,New RR BAYC minted 5385 RRBAYC NFTs ,2022-06-13
1228, I guess he s never heard of the CROGEARMY,2022-06-13
1229, Gm Alpha for today Dont sleep on In 7 days anyone holding 7 will receive one o ,2022-06-13
1230,Grandpa Ape Country Club 815 Rank 2576 Rare Trait Black Member s Only Jacket 1 78 GACC GrandpaApeCountryClub opensea nft azuki nftart nftproject BAYC MAYC MACC BAKC digitalart crypto art ethereum ,2022-06-13
1231, When I get kods i will scare them with stories about Dave,2022-06-13
1232, Sitting down w the homie in 30 minutes to talk markets bayc and our tears live episode 5pm est ,2022-06-13
1233, Its pus ,2022-06-13
1234, 23 hours left will you join the battle I think we are close to something HUGE ,2022-06-13
1235, Halo Prisoner BAYC 3028 has just left the Trip Room and is looking kinda trippy BAYC Tripsters MAYC ,2022-06-13
1236, You won t trust me even if I did post screenshots ,2022-06-13
1237,MORE MERRCCHH BAYC MAYC NFT ,2022-06-13
1238, FUZZY BNB BSC BSCGEM BAYC Very good project Looking so sustainable Hope it will go a long way in future Really happy to be part of such a nice project Hope for the best ,2022-06-13
1239, Ohh your BAYC is so cool i only own Sappy Seals ,2022-06-13
1240,Borgata Lions is the single biggest lion pride on the planet borgatalionsclub nft NFT NFTS cryptoart bayc apesinspace fatapeclub partyapes NFTcollector modernart crypto 3Dart digitalillusions nftstories etheruem artoftheday nftdrop cryptopunks animation ,2022-06-13
1241, BAYC is larping as crypto devs and streetwear designers at the same damn time And taking major Ls on both sides ,2022-06-13
1242,Golden Bored BAYC 9177 by ,2022-06-13
1243, can you sweep the bayc floor back to 400 k,2022-06-13
1244, APE 92 SHO PE 351 TP 1 322 SL 389 R R 3 Confiance 5 NFT NFTs BAYC banks binancefutures trading ETH binance BTC Saylor CZ ElonMusk bearmarket Terra Airdrop APE ,2022-06-13
1245,Not cool BAYC to put ur logo over legendary tags Difference btwn disruptive amp disrespectful I luv your brand plz don t cross that line by trying to become the new monarchy ,2022-06-13
1246,Just listed this dripping bored ape price 0 5 Eth polygon Naruto APE drippingboredape nftart NFT NFTsales nfts NFTNYC NFTProject BAYC,2022-06-13
1247,bayc 5301 have you seen your pabloslol pablosmanchin ,2022-06-13
1248, Otherdeed 8214 bought for 4 4709 8 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-13
1249, GOT REKT NOT YET We re giving away a very rekt ape We re too screwed for complex stuff so just Tag a BAYC owne ,2022-06-13
1250, Snipe Alert Jun 13 5 00 pm Bored Ape Yacht Club Target Price 99 00 Floor Price 82 5 MemberoneAlpha mayc bayc bakc ,2022-06-13
1251,Anyone interested in boredapeycmember eth And does anyone can say what price to set for this one 10kClub 999club nft opensea BAYC eth Ethereum crypto hodl btc bitcoin ens ens ensdomains 0xdomain emoji emojiens ,2022-06-13
1252,New post High profile BAYC collector denies allegations of wrongdoing brought by DeFi detective has been published on Forex Trader Hub ,2022-06-13
1253, Why I Bought 55 BZUKI NFTs New Video nft opensea nftflips nfts crypto ether ,2022-06-13
1254, Check it out This is a NFT T shirt The key to find our THIRD FRIENDS secondaryNFT Let s join Clan Meetup Gotta fi ,2022-06-13
1255, If BAYC s FP is 20E Azuki s FP would be 0 001E since the founder would have rugged He did it before so he would definitely do it again ,2022-06-13
1256, So far 59 Gorilla Apes have a new home RIGHT NOW over 50 went the first hour WOW WE ARE LIVE APE DEGENS ,2022-06-13
1257, Love to hear it it s about time we got a Bayc in UNDRTD ,2022-06-13
1258, What obligations does have to deliver further to BAYC MAYC owners ,2022-06-13
1259,Papa Roy has SPOKEN NOKB NotOkayBears Nfts NFTCommmunity BAYC ,2022-06-13
1260, NFT BAYC CNP ,2022-06-13
1261, What s good too is that when the users are inevitably forced to upgrade the friction to list onto would presumably be less friction better UX more focused on the BAYC collections they love ,2022-06-13
1262, No matter what it will always be facts that BAYC used traits from which minted BEFORE BAYC Only nine 10K NFT ,2022-06-13
1263, The tailor has arrived in NYC Checking the exhibition and getting ready for apefest bayc ,2022-06-13
1264,Based on data from NFT Price Floor the floor prices for BoredApeYachtClub BAYC and CryptoPunks two of the most popular nonfungible token or NFT collections on the market have fallen to 74 ETH 92223 and 48 ETH 69473 respectively ,2022-06-13
1265,BAYC thinks im legit masterminding all this shit against them paranoid delusions they dont realize that most of the world hates them lolol live in their own bubble ,2022-06-13
1266, They will hide your reply No be your fault now If nah BAYC now you for shey normal,2022-06-13
1267, Bored Ape 2488 sold today for 999 69 ETH 1236512 Blue Beams Trippy Fur BAYC ,2022-06-13
1268, You can win a free X Moose NFT You could get a WL Whitelist for our next mint Simply join our discord and submit some M ,2022-06-13
1269, this crypto called Ethereum is giving early BAYC vibes lots of doodles in the discord too ,2022-06-13
1270, BAYC does not represent the majority of crypto users ,2022-06-13
1271, BLACKPINK 3K NFTs OpenSeaNFT OpenSea NFTS NFTCommunity BAYC BoredApeYC NFTJPN NFTJapan kpopctzen NFTsales PolygonNFTs NFT KPopAnimeNFT NFT ,2022-06-13
1272,Hey bayc community I see you love to collect NFTs But what about purchasing an NFT business DM to know more mayc cryptopunks,2022-06-13
1273, Those were rewards for winners of a BAYC mobile game contest which took place months ago and they still haven t shipped ,2022-06-13
1274,Some golden apes still available DM us if there is any specific BAYC you would like to have,2022-06-13
1275,BoredApeYC Today is my Boxing Day can t wait to wear them thanks BAYC MutantApeYachtClub ,2022-06-13
1276, Name my ape Drop your suggestions below BAYC BoredApeYachtClub NFTs ,2022-06-13
1277, Did some sleeping and thinking on this 2 3mm offer and will have to decline The golden punk ape is a true BAYC grail and I w ,2022-06-13
1278, SPEAKING THE TRUTH,2022-06-13
1279, I think bayc will tank hard but we never gonna be able to buy one for 5k,2022-06-13
1280, Golden Bear and Golden Ape chilling together PoolParty OBYC OkayBearsYachtClub OkayBearsYC BAYC BoredA ,2022-06-13
1281, Otherdeed 73680 bought for 2 85 3419 03 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-13
1282,BAYC ,2022-06-13
1283,wooo reddit giveaways are the shxtt NFT ETH CRYPTO OPENSEA METAVERSE BTC APEFOLLOWAPE TRILLIONAIREAPE CRYPTOPUNK BAYC MAYC,2022-06-13
1284,FCUKG LEGEND BAYC ,2022-06-13
1285,If you re a woman in web3 come be my 1 at the bayc events and let s keep the sausage fest to a minimum Like or comment on this post if you re game ,2022-06-13
1286, Ok fine 40k stake and 10k on the tables lol,2022-06-13
1287, Right Bro I cheered on my Boy Nick Diamonds when he made 1 5M off BAYC by selling them on hoodies and skateboards at Zumiez I wasn t ever against them I try to be fair in all my dealings But people must DYOR on culture not just projects as they grow out into the real world,2022-06-13
1288, Why anyone would care about the BAYC or any graffiti art is beyond me ,2022-06-13
1289,FreeMint Less than a week and growing 0 ETH Low Dope Artwork Doxxed Creator Join the Club Help spread the word Tag 3 Frens goblintown goblintownwtf goblin nft crypto nfts punks bayc mayc rtfkt azuki airdrop ,2022-06-13
1290,If anyone wants to trade their BAYC for a BGSC hit me up ITS A FAIR TRADE ,2022-06-13
1291, SHINJA SHINJA SHIBNOBI SHIBNOBI WALLET SHIBNOBI BLOCKCHAIN SHIBNOBI DOJOSWAP SHINJA2022 SHINJAISTHENEXT1000x ,2022-06-13
1292, LET S GOOOOO ON FIRE WITH THE THEATER THURSDAY MY APE AND I WILL GO TO THE CINEMA FOR FREE NFTs BASC BAYC ,2022-06-13
1293, Buy my shit All I have to say about that Vetty Vetty Chep NFTCommmunity NFTshilling BAYC NewYorkCity NFTProject ,2022-06-13
1294, I love best project now on OS Best nftcommunity Here is my ape REKTAPENFT nft nfts Apenft deg ,2022-06-13
1295,Bored Ape Yacht Club to be renamed Dead Ape Yacht Club NFT s will collapse But you can still look at it BAYC,2022-06-13
1296, JUST GOT A NEW UPGRADE TAKE A PEEK AT THE GALLERY SECTION NFT ETH CRYPTO OPENSEA METAVERSE BTC APEFOLLOWAPE TRILLIONAIREAPE CRYPTOPUNK BAYC MAYC,2022-06-13
1297, That s just absurd Outside of crypto BAYC is an unknown to most Not even close to legend status in real world ,2022-06-13
1298, Ballin BAYC ,2022-06-13
1299, Your daily dose of NFT news by paid over US 295 000 for his stolen Check it out at ,2022-06-13
1300,Images collections adds 10 s of ETH overnight in the same time people need time to understand the power of ENS digits collections The most liquid collection 10kClub 999club nft opensea BAYC eth Ethereum crypto hodl btc bitcoin ens ensdomains emoji emojiens,2022-06-13
1301, NGL has BAYC level art ,2022-06-13
1302, it s not even started yet why is everyone moaning hit me back up when bayc 2eth,2022-06-13
1303,G R E E N O R O R A N G E NFT NFTProject NFTCommmunity FreeMint FreeNFT BAYC MAYC BoltApeYC ,2022-06-13
1304, BAYC with people like for sure,2022-06-13
1305, Otherdeed 45814 bought for 3 5 4265 73 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-13
1306,UCC UncannyCommunity UncannyCountryClub NFTCommunity NFTGiveaway BAYC MAYC Moonbirds Quirkies goblintownNFT NFTCollection NFTNYC ,2022-06-13
1307,allegations BAYC brought Collector DeFi denies detective Highprofile wrongdoing Read More ,2022-06-13
1308, NFT Big Trade Transfer 0xc40c34 gt 0x342bdc NFT Bored Ape Yacht Club 1001 Price 93 WETH 109116 75 Gas 0 0147 ETH 17 25 BAYC boredapeyachtclub,2022-06-13
1309, Wtfuq nft NFTGiveaway NFTCommmunity freemint nfts web3 ETH EthereumNFT BinanceNFT CardanoNFT SolanaNFTs solan ,2022-06-13
1310, BAYC minted for 08 Why should any project mint more than that,2022-06-13
1311,2 2 With our exclusive financing solutions you can own your favourite BAYC from the collection by simply applying for a loan with a 25 downpayment flexible repayment options and zero collateral Only on our dApp HAKA,2022-06-13
1312, Looking for the future BAYC The future BAYC is here Only a few people can become rich attention to this Panda You ,2022-06-13
1313, Bro none of that matter what he spent his money on that doesn t know one to take money from other defi Dave owns this man at least 45k cRo yes he did 1 space that s why I say 45 not 50 cRo but if you sit here and say he don t you wrong to,2022-06-13
1314, Cryptocomhonestlyis one of the safest platforms to be on right now ,2022-06-13
1315, U must ve known the risk when u took the loan not your keys not your crypto you know u shoulda sold your bayc amp mayc and apecoin before the land drop and sold the eth to usdc didn t u read the terms Did u really trust a company like this ,2022-06-13
1316,How much did y all spend on bayc mercy again ,2022-06-13
1317, Hope you re as excited as we are about being able to stake your BAYC amp MAYC on Parallel s upcoming NFT Money Market Ta ,2022-06-13
1318,There s an interview with where I talk about the book release and what s coming with it and next If you re BAYC MAYC you might want to read this ,2022-06-13
1319,Yo where did all that ego go from all the BAYC what happened guys I thought wagmi was a thing no ,2022-06-13
1320,Buying any BAYC for 100 please DM Seems like y all basically giving them out for free anyways,2022-06-13
1321, Hey man sorry if I didn t know your Idol Anyways I did not know the bayc logo stood upon a cultural graffiti icon of nyc I precised it later All I saw was laughing at bayc s logo cancelled and not every bayc holder deserves the roast ,2022-06-13
1322, I f ,2022-06-13
1323, JH I ve sent some offers If you re keen on BAYC integrity I m happy to accept ownership of these pieces into my own honestly established collection ,2022-06-13
1324, My new MAYC let s go love this guy nftcommunity BAYC BokiBoki ,2022-06-13
1325, Make sure you re using a legit validator and leave that cro in defi That 12 has been consistent all year ,2022-06-13
1326,BAYC 198000 1 52 Ape cost 420000 NFT ,2022-06-13
1327, should make a quick segment on this project and tell the world MONKE WILL FLIP AP ,2022-06-13
1328,Primates giVinG me EarlY BAYC vibeZ ,2022-06-13
1329,BAYC graffitied over legendary art with temporary paint and people have gone over their work in more probably not temporary spray paint and now definitely ruined the former artwork ,2022-06-13
1330,New RR BAYC minted 5260 RRBAYC NFTs ,2022-06-13
1331, Check out our fantasy football project created by 7 bayc members ,2022-06-13
1332,completely handmade graffiti BAYC NFTartist nft nfts grafite graffiti ,2022-06-13
1333, Snipe Alert Jun 16 4 00 pm Mutant Ape Yacht Club Target Price 24 69 Floor Price 17 1 MemberoneAlpha mayc bayc ,2022-06-13
1334, is what you re looking for ,2022-06-13
1335, WIP Looking fresh af Koda BAYC ,2022-06-13
1336,Next week will be very busy 9 events in 4 days Good to see some BAYC MAYC and WorldOfWomen Frens in IRL during NFTNYC2022 Who is coming ,2022-06-13
1337, i m a big fan of the project this really stands out to me due to it s unique traits and altered art not j ,2022-06-13
1338, they re laid back and already totally fine with being rekt I honestly believe they should be the BAYC WAGMI from the Bull market only the memory of the wreckage of the 2022 Bear You already know what it is though ,2022-06-13
1339, A bit better but not sure why it s necessary to shitlute the supply with additional mints 0 65 ETH each Even BAYC Bor ,2022-06-13
1340,RR BAYC 1706 was bought for 0 159 198 49 by uid0x00 eth RRBAYC NFTs ,2022-06-13
1341, The Mintra team will be attending What NFTartist would you like us to reach out to BAYC Doodles cryptopunks N ,2022-06-13
1342, Merch has arrived bayc mayc nfts ,2022-06-13
1343, Grandpa Ape Country Club 908 Rank 1789 Rare Trait Green Member s Only Jacke ,2022-06-13
1344,Alors que le bitcoin a atteint son plus bas niveau en 18 mois le floor price des collections NFT phares telles que BAYC ou encore les Clones X suivent cette tendance en subissant une forte baisse web3 NFTCommmunity ,2022-06-13
1345, tried that ,2022-06-13
1346, nice fake bayc,2022-06-13
1347,GACC GrandpaApeCountryClub twitter nft nftcommunity nftartist nftart nftproject BAYC MAYC MACC BAKC digitalart crypto art ethereum NFTNYC WAGMI ,2022-06-13
1348,Ape 8908 Todays Sale 83 25 ETH 98824 41 USD Previous Sale 0 36 ETH 426 37 USD Delta 82 89 ETH 98398 04 USD BoredApes BAYC ,2022-06-13
1349,Going back to my old pfp Appreciate the short term bayc rental Donny ,2022-06-13
1350, Did you know you can flex your favourite NFTs in one PFP using our platform For example you could take your favo ,2022-06-13
1351, LEGENDARY APE NFTs by YugaLabs This is a unique NFT collection of the most RARE APES on Opensea LET S APE Opense ,2022-06-13
1352, JZhao Lockdown fumbled BAYC 713 status No Hands in 108 89 WETH out 88 WETH hodl 2 months 25 days loss 20 89 ETH spent 320028 03 2022 lost 193924 61 ,2022-06-13
1353,NFTS should be valued in usdc These last few weeks have made that clear NFT USDC Crypto BAYC goblintownNFT,2022-06-13
1354, And what is your fav restaurant 5 Homielisted in 24 hrs STORY 1 1 The Skater Homies is a group of youngsters w ,2022-06-13
1355, Free NFT Giveaway Worth 1 ETH 1048 Follow amp Retweet Drop your ETH address NFTCommunity opensea NETArtist NFT ,2022-06-13
1356,APE APECOIN BAYC Caught the absolute top of this beast making it one of our biggest gainers of the summer 8 26R 90 66 2x Lev btc ,2022-06-13
1357, i would buy a bayc,2022-06-13
1358, GIVEAWAY TIME amp are giving away THIS QUEEN amp THIS AAPE TO 2 LUCKY WINNERS How to enter ,2022-06-13
1359, Snipe Alert Jun 13 5 00 pm Mutant Ape Yacht Club Target Price 24 69 Floor Price 14 5 MemberoneAlpha mayc bayc ,2022-06-13
1360, Wanna sell your BAYC then ,2022-06-13
1361, What do you like most about Veronica BAYC NFTs NFT opensea ,2022-06-13
1362, Where the hip hop let s follow each other OkayBears bayc obyc NFT ,2022-06-13
1363, i ll still hold doxornot after all we arent until we are RIGHT so i give them lots of koodos for the fun and energy they put into this and they are building the long is better amp if you remember the BAYC was long too it can and does happen give support participate,2022-06-13
1364, NFT de uan trend Projelerin Royalty oranlar BAYC 25 Otherdeed 5 Azuki 5 Clones 5 Doods 5 Goblin 75 ,2022-06-13
1365,WE ARE ONE APE AWAY FROM 90ETH FLOOR BAYC,2022-06-13
1366, Red Rose Mosaic Block Portrait is now listed on Opensea First Purchaser will also receive Physical Mosaic Portrait work NFTs ETH Openseanft NFTCommunity Art NFTArts NFTProject BAYC nftart Digitalart RedRoseTogether Trending Mosaic ,2022-06-13
1367, LFG Look at that beautiful blue tick GACC MACC BAYC MAYC BAKC NFT NFTNY APEFEST APECOIN ETH http ,2022-06-13
1368, Bored Ape Yacht Club BAYC NFT 4292 sold for 96 ETH 112 12k ,2022-06-13
1369,New RR BAYC minted 5424 RRBAYC NFTs ,2022-06-13
1370, Should we buy a or a bayc clonex RTFKT,2022-06-13
1371, BAYC Ethereum NFT NFTGiveaway NFTCommunity,2022-06-13
1372, BananaTaskForceApe BTFA BTFA Bandex BANDEX BananaIndex dao TheJungle Staki ,2022-06-13
1373, following LFC uman to the moon Etherum ETH OpenSeaNFT NFTs NFT NFTNYC NFTCommunity BAYC MAY ,2022-06-13
1374, on FOMO and BAYC ,2022-06-13
1375, Nah I dont assert that BAYC holders themselves are Nazis Don t be sloppy ,2022-06-13
1376,Bayc holders at apefest last year vs this year ,2022-06-13
1377, 1 Don t wear NFT swag merch outside of events or the venue Seriously normal people know BAYC too people will try to mug y ,2022-06-13
1378, Agora al m de afirmar n o ver nenhum caso de uso real em criptomoedas e NFTs Bill Gates foi sarc stico ao dizer que imagens digitais de macacos melhorar o imensamente o mundo provavelmente se referindo a cole o Bored Ape Yacht Club BAYC ,2022-06-13
1379, What are BAYC buying minting today NFT NFTs NFTshill NFTCommumity opensea openseanfts eth Ethereu ,2022-06-13
1380, Otherdeed 77101 bought for 3 3572 25 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-13
1381, Otherdeed 89935 bought for 3 3631 95 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-13
1382, Got proof of a scam by Then I like and retweeted his post and I didn t get paid jokes on you bud,2022-06-13
1383,Les gars je dis jamais rien mais l je suis oblig Pablo is the new BAYC x4 en 5 jours Vous pourrez pas dire qu on vous a pas pr venu NFT ,2022-06-13
1384, nice typo Just because a bayc owner has twitter doesn t mean they know how to type ,2022-06-13
1385, Sweet Thank you for the chance Viva Las Vegas,2022-06-13
1386, only nfts that will be worth anything in a year punks phunks same price bayc rr bayc both collected even more when ,2022-06-13
1387, That is one pretty hat BAYC didn t offer wedding dresses as well ,2022-06-13
1388, bayc in 2022 are the boomers of 2021,2022-06-13
1389, What a BANGAAAA BAYC MAYC ,2022-06-13
1390, NFT Big Trade Transfer 0x0449bc gt 0xa0569a NFT Bored Ape Yacht Club 1877 Price 88 ETH 106723 38 Gas 0 0077 ETH 9 3 BAYC boredapeyachtclub,2022-06-13
1391, 3 5 mcgoblintownwtf 1 25 0xc5b52253f5225835cc81c52cdb3d6a22bc3b0c93 2 BAYC Buy 3 Sell 6 2 COOL Buy 2 Sell 6 1 CLONEX Buy 1 Sell 3 1 MAYC Buy 1 Sell 1 ,2022-06-13
1392, THIS WOULD CHANGE MY LIFE 0x339396b58CeB4D10b5196a0986d21E260EB94Cc6 Binance Tweets BAYC NFTArtist Giveways BTC BNB NFTArt nftcollectors opensea Matic NFTGiveaway NFTProject ETH NFTCommunity FreeMint NFT polygon Giveaway NFTs,2022-06-13
1393,if you trust you will win BAYC NFT APE ,2022-06-13
1394, MACC incoming in 4 days Cant wait to DRINK SERUM on this robot MACC GACC APE BAYC MAYC Laz ,2022-06-13
1395,Unreleased MAYC 4573 X Terpene Infused Energy Drink Who wants one MeleeDose MAYC BAYC ,2022-06-13
1396,And the belief the BAYC advisors have in is crazy Last collection dropped a month ago and the one grabbed 10 off the bat just to stake them Not to make a quick profit The collection has silently been performing stupidly well all things considered,2022-06-13
1397, Nobody Me to Bayc holders Lower your voice when you talk to me both our pfps are below 100k BAYC Cryptocrash NFT,2022-06-13
1398, Percentage of total supply listed on OS today Moonbirds 0 85 Doodles 4 70 BAYC 7 88 Clone X 7 64 Az ,2022-06-13
1399, Bored Ape Yacht Club BAYC NFT 2045 sold for 82 ETH 101 64k ,2022-06-13
1400,Guys this market is so good for everyone panicking don t the people when will a chance to buy a BAYC for 80000 come again or a moonbirds at 19000 This is the perfect time to sit back relax and take opportunities that weren t there when the market was up 6 months ago bear,2022-06-13
1401, Original didn t ask permission so why should bayc ,2022-06-13
1402,A lot of people ask me Out of all the upcoming projects which will be the next BAYC My answer is always NFTs NFT upcomingnft mintsoon mintingsoon PolygonNFT PolygonNFTs Web3 Nftcommunity NFTProject NFTCollection NFTProjects NFTNYC NFTGiveaway ,2022-06-13
1403, Doodle Homes Club NFT owners will receive a 1 1 Funky Apes WTF NFT worth 0 1 ETH on the mint day NFTCommunity opens ,2022-06-13
1404, Otherdeed 85283 bought for 2 15 2683 09 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-13
1405, But 9764 eth can have subdomains like Doodle 9764 eth AND BAYC 9764 eth IMO Subdomains will be popular because companies and individuals can use them to further cover your identity with their brand Or add utility Coinbase eth Nike eth com com,2022-06-13
1406,This BAYC doesn t duck around full fleet of Ducks at his service quack ,2022-06-13
1407,New RR BAYC minted 5273 RRBAYC NFTs ,2022-06-13
1408, The plot thickens DeFi cyber sleuth ZachXBT turns his sights to a well known BAYC collector accused of fleecing inves ,2022-06-13
1409, So you bought a bayc and a mayc today Madman congrats got yourself a beauty,2022-06-13
1410, nftadvise xyz nft advise domain startup defi tech bayc ape DAO blockchain crypto bi ,2022-06-13
1411, BananaTaskForceApe 10000 NFT Collection Live now Mint price 0 125 ETH 5 rare 1 of 1 NFT s rewarded with ET ,2022-06-13
1412, I mean justape did well on making a vs brand on sol to bayc but why primates ,2022-06-13
1413, is ur pfp a rr bayC ,2022-06-13
1414, Yesssfuckinsirrrr MONKE WILL FLIP APE LIKE SHIB DID DOGE I told yo ,2022-06-13
1415, Introducing Grinch I say F Xmas pay homage to the traditional BAYC artistry with a twist of heav ,2022-06-13
1416, the game is on ,2022-06-13
1417,New RR BAYC minted 5398 RRBAYC NFTs ,2022-06-13
1418,bitcoin NFTGiveaway NFTs NFT NFTGiveaways NFTCommunity AD Bored amp Hungry Arrives as First Ever BAYC ,2022-06-13
1419, These going to colonize my BAYC land close to the core Who s coming with me ,2022-06-13
1420, I m tellin you now NFTCommmunity are asleep at the wheel on OddFrens amp OddPets BEST HIDDEN GEM NFT at the moment ,2022-06-13
1421, If you do take the time to look has been founded by 2 BAYC holders and there passion and effort t ,2022-06-13
