,Tweets,date
816, Grandpa Ape Country Club 3923 Rank 492 Rare Trait Army Jacket 1 44 GAC ,2022-06-16
817, Congrats nbachamp bayc mvp ,2022-06-16
818, Thanks for listening PM This was what I was worried about BAYC fucked up Such disrespect for the graff culture and a stain on NFTs in general See if a respectable graff artist or crew comes into NFTs now What a shame ,2022-06-16
819, I hope they're wrong it pulls a last minute dip and goes all the way down to 2 digits so I can even consider getting a BAYC ,2022-06-16
820, Otherdeed 11393 bought for 16 9 18552 82 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-16
821,If money is an illusion what does that make magic internet money Crypto BAYC NFTCommunity ,2022-06-16
822, BAYC led as No 1 Collection with a vol of 1427 ETH market cap of 892k ETH amp floor price of 0 91 Otherdeeds vol ,2022-06-16
823,GM Bored Club Member boredcanada BAYC ,2022-06-16
824, bayc better than goblins ,2022-06-16
825,Watch BAYC owner ,2022-06-16
826,This is wrong on so many levels Moonbois appropriating graffiti tagging over NEKST RIP which is an urban culture heritage BAYC fanbois attacking knowledgable people in comments Pathetic Shows the ugly side of NFT and crypto crowd ,2022-06-16
827, Just scooped this bad boy BAYC BoredApeYachtClub MAYC apefollowape WomenInWeb3 NFTCommunity NFT,2022-06-16
828, No My issue is he asked for a custom on a project he was already fudding Sold the custom to take profits He also took profits on rugpull projects that you all lost money on And then he ran around calling everyone else a scam He does it a lot Not unlike defi dave at all,2022-06-16
829, Wow BTC is crashing and I love it 12k 15k BTC and 500 Eth We alllll about to be apart of BAYC ,2022-06-16
830, Bayc iClouds sax bery ira vzina vekala ,2022-06-16
831, Graff roots baby the city gonna cover up all the bayc paint now lol,2022-06-16
832, BAYC grew out of random degens like myself way before a16 got involved Dont give them the credit thank you very much ,2022-06-16
833, Lol nah he staked over on CDC ,2022-06-16
834, WAZZZUUUPPP NFT WazZzup NFTdrop web3community cryptopunks ,2022-06-16
835, i'm not familiar with the BAYC event but agree that is not a great example consider the benefits from issuer side cost savings fraud prevention amp community engagement w new revenue amp rewards possible the travel example i gave was by ,2022-06-16
836, Keep seeing the fake photo of Curry in the BAYC hoodie Here s the real photo ,2022-06-16
837,BAYC I heard you were the most active community on twitter This thread is your chance to prove it ,2022-06-16
838, basic case of throw shit at the wall and see what sticks they pulled some similarly lazy shit with bayc too,2022-06-16
839, for 20 years have been helping the worlds biggest brands pull off Gorilla marketing campaigns but this little stunt is a joke watch what we about to do and ruin these BAYC at the same time THE HODLWARRIORS R COMING ,2022-06-16
840, Hoolllllllld on Is this THE P44 HAYNES You re in the BAYC ,2022-06-16
841, NFTStats Daily Highest NFT Sale 4549 Sold for 125 ETH 154502 Today BoredApe BoredApeYachtClub BAYC MAYC Yugalabs Ape APECOIN opensea OpenSeaNFT NFTshill NFTshilling NFT NFTs NFTshill Web3 ,2022-06-16
842,BAYC driven by hype requires roadmap to fluf price action executional risk is real Punks historic on chain no roadmap or promises maintaining high floor with non existing hype Going with punks here ,2022-06-16
843, If you don't wanna get called out by Low pay him it's as simple as that He accepts tips on his account and will happily accept cash to support you I believe he might even offer a monthly subscription to this considering crypto crash Laying low lowering standards by eachday,2022-06-16
844, SPIN A WHEEL TO WIN BAYC amp CRYPTOPUNKS The NFT Casino Making Millions Rollbit s First NFT Collection Grab Your NFT Lootb ,2022-06-16
845, I was in love with the cheetahs back in bayc but never could join them As i bought in back January with my first one this here there was no other way ,2022-06-16
846,My apes are sexier and more rare than BAYC So lets stop the rarity and for the art claims Na that will never happen BAYC 0 P ,2022-06-16
847,Official did not arrive in time until now in the EU Nevertheless I m prepared for NYC with a custom BAYC flag Watch out nft nyc ,2022-06-16
848, WILL YOU JOIN US NFTs nftart NFTCommunity FreeMint BAYC BoltApeYC ,2022-06-16
849, 5 11 The ground is ready to provide real utility within the BAYC ecosystem one more lego piece on the NFTs building ,2022-06-16
850,Here's a little kiss for y'all 3d people b3d 3Danimation nftart warhol blender3d characterart c4d BAYC NFTCommunity marilyn ArtistOnTwitter ,2022-06-16
851,New RR BAYC minted 5508 RRBAYC NFTs ,2022-06-16
852, i would like to allow holders of RR BAYC to claim physical hand authenticated copies of their works ,2022-06-16
853, How u define deriv actually Is it because its same robot gundam like taiyo So basically all chimps ape monkeys are deriv of BAYC ,2022-06-16
854,2 punks or 1 Bayc,2022-06-16
855, Modern Ape Rare Selling this Nft Price 100 Link nftart NFTsales Binance opensea BA ,2022-06-16
856, Otherdeed 9010 bought for 4 61 WETH 5088 06 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-16
857, You paid me some without asking me first my acc is rigged,2022-06-16
858, how about a BAYC,2022-06-16
859, 1 Merch m2 MAYC sold this one also for sale then il be in the market to be back into bayc NewProfilePic https ,2022-06-16
860,NFTs explained NFTCommunity NFT NFTs NFTGiveaway NFTCollection NFTGiveaways BAYC investing newNFTs,2022-06-16
861,Into the Metaverse Edition adidas See who is driving BAYC ,2022-06-16
862, When will be the new mint day for BAYC AI yeah can t wait ,2022-06-16
863, bruh in LA they stay bombing over bayc Sad to see bayc disrespecting the graff culture ,2022-06-16
864,The growth of NFT art mimics a software model known as the Cathedral and Bazaar Big brands like BAYC represent the Cathedral model of publishing NFT w hyper marketing and well executed business strategies with Microsoft like power ,2022-06-16
865,Did really recreate every BAYC I found my 2 ,2022-06-16
866, Ginoa NFTCommunity nftcollector Ethereum ET ,2022-06-16
867, We collected a test run of 10 BAYC wallets and found out what they've been buying the past 7 days This is a sneak previ ,2022-06-16
868,GM how many ppl came into nfts because of BAYC ,2022-06-16
869, Whaaat I'm a BAYC owner who's a lawyer by training and a philosopher since high school Never a frat boy ,2022-06-16
870,BAYC but flipped Free mint 02 ETH to help cover gas and some Follow JOIN NFT NFTGiveaway NFTProject ,2022-06-16
871, Just think BAYC level Show me your primate ,2022-06-16
872,The graffiti economics behind Williamsburg s wall of NFTs nft crypto,2022-06-16
873, Good Morning TribeQuokka TribeQ TQvsBAYC RivalNFTs NFTs NFTCommunity nftart nftcollectors Web ,2022-06-16
874,My mom bought me this Jpeg famousfacts MAYC BAYC YugaLabs ,2022-06-16
875, Listed on OpenSea By Fergoshi nftdrop nftmint nftopensea nftbuyers nftcollectors NFTartcolle ,2022-06-16
876, Will be wearing our boredtodeath tshirt and bayc dadcaps ,2022-06-16
877, 3 USDC reflections earned just for holding MONKE that can be viewed in the community created DAPP 3D NFTs coming real soon NFT NFT community HASTAG FLIP Ape and BAYC ,2022-06-16
878, BAYC will flippen ETH,2022-06-16
879, BAYC FANS Check out next blue chip RacingPunks GameFi P2E NFT RacingClub,2022-06-16
880,Fuente ,2022-06-16
881, New RR BAYC minted 5430 RRBAYC NFTs ,2022-06-16
882,The Zombie Grandpa is GACC MACC GrandpaApeCountryClub NFT NFTdrop Minting now Will forever appreciate BAYC BoredApeYachtClub BoredApeYC for leading the way taking on Web3 1 hole at a time My vote says that MACC is a hole in 1 in the roadmap ,2022-06-16
883,BAYC pulled the biggest toy move putting a stencil over a straight Letter lmaooooo ,2022-06-16
884, 3 5 MetaHero 1 99 0x6dc6001535e15b9def7b0f6a20a2111dfa9454e2 2 BAYC Buy 3 Sell 0 1 COOL Buy 1 Sell 0 1 DOODLE Buy 2 Sell 2 1 MAYC Buy 6 Sell 0 1 WOW Buy 1 Sell 0 ,2022-06-16
885, Top Sales 393 SOLD FOR 137 ETH 168 26 Floor price 88 84 ETH nfttopsales nft nftnews nftdrop nftcollector nftart bayc nftinvestor nftcommunity nftproject nftbuyers nftsale nft nfts nftcollectible nftsold ,2022-06-16
886,Congrats BORED Champs When Curry eth amp Wiggins eth athletes nba bayc ens ,2022-06-16
887,a little bit more and each Ether pillz will be worth 69 metaversecoin nft nfts bayc NFTcollectibles nftart NFTdrop etherpillz ethereum bitcoin ,2022-06-16
888, New Tokyo could use all the help we can get you have a pretty dope Epic rarity Five Panel Hat to craft with your B ,2022-06-16
889, Come to Viva Las Vegas CROfam NFTGiveaways CronosNFT Cronos,2022-06-16
890,Buy this Super Rare 3DSupercarNFT DubaiPoliceSupercar Buy and win a TRIP TO DUBAI Public sale price 0 1 eth You definitely don't want to miss this NFT NFTs NFTcommunity UAE NFTproject BAYC ,2022-06-16
891,Big head bored people Misaki nft NFTCommunity nftcollector bayc bhbp via ,2022-06-16
892, yes the tried and true BAYC business model whats the end goal bring moon bois into Cardano for ex ,2022-06-16
893,AI otherdeeds gt AI BAYC gt AI M gt AI C ,2022-06-16
894,Taking offers rn domain domainname DomainNameForSale BAYC MAYC,2022-06-16
895,alqsyy BAYC amp MAYC can mint NFT for FREE This is what I got A sick one NFTCommunity NFT ad ,2022-06-16
896, pleasee 0x339396b58CeB4D10b5196a0986d21E260EB94Cc6 opensea LUNA ETH BAYC LINK Ape NFT AVAX Giveaway Drop Binance NFTCommunity SOL BNB NFTProject BTC Tweets NFTArtist Giveways SHIB Matic DOGE NFTs nftcollectors NFTGiveaway NFTArt,2022-06-16
897, NICE V I P baby nft nfts NFTCommunity newnftprofilepic nftgiveaway FreeNFT FreeMint apenft bayc boreapeyc BoredApeYachtClub ETH OpenSeaNFT azuki nftdrop mika ,2022-06-16
898, Ape 4677 03 ETH Buy nft NFTs NFTCollection NFTGame APE NFTGiveaway NFTCommum ,2022-06-16
899, Snipe Alert Jun 16 6 00 pm Bored Ape Yacht Club Target Price 99 00 Floor Price 86 45 MemberoneAlpha mayc bayc bakc ,2022-06-16
900,30 MINS POSTPONE OpenSea is bugging rn We want to do this right nft NFTCommunity bayc NFTGiveaway nftart NFTdrop cryptocurrency FreeMint freemintNFT NFTsGiveaway NFTProject NFTdrops NFTartist NFTAirdrop NFT aidea NFTartwork AI AIart AiArtwork ai ,2022-06-16
901, What the BAYC haters don t realize is that the club has diehard collectors who are batshit insane with size and there s d ,2022-06-16
902, Otherdeed 57656 bought for 2 02 WETH 2211 22 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-16
903,Fumer Bio 0756961441 via WhatsApp Livraison Vert pilon md coke lilas paris19 BAYC Paris paris11 paris12 presidentielles2022 Biden HunterBiden Afghanistan Hunter montreuil bagnolet romainville pantin lilas Kyiv paris10 Paris Ukraine COVID19 ,2022-06-16
904,Ape 5549 Todays Sale 90 ETH 98989 2 USD Previous Sale 0 75 ETH 823 35 USD Delta 89 25 ETH 98165 85 USD BoredApes BAYC ,2022-06-16
905, Bro none of that matter what he spent his money on that doesn't know one to take money from other defi Dave owns this man at least 45k cRo yes he did 1 space that's why I say 45 not 50 cRo but if you sit here and say he don't you wrong to,2022-06-16
906,Unicorn 928 backside If you'd like your NFT in a gem then check out our pinned tweet nft nfts metaverse ethereum eth polygon metamask matic bayc handmade ,2022-06-16
907, 1 8 Utility Beyond the Blockchain What projects give utility beyond the blockchain Art entertainment identity ,2022-06-16
908,Some that i Just pulled these beauties from the x SHIB NFT what a great grab cool lil pfp and great utility SHIBARMY bayc crofam eth bnb cro ,2022-06-16
909, Whippem out amp scream BUFU Mayc over BAYC Hanging out the side da puumpuums ,2022-06-16
910, Avatart SIR APE OF DARKNESS gt Deep into my darkness long i stood living dreams no mortal ever dare to dream before B ,2022-06-16
911, Bayc okaybears ,2022-06-16
912, hold bayc sell mayc,2022-06-16
913, It s been said numerous times for the last few months don t sleep on us and trust our main man ,2022-06-16
914, The NFT collection has been selected BAYC Many thanks to everyone who participated Congratulations to the wi ,2022-06-16
915, Super cool Not seen many 3 amp 4 digits collected with matching digits Difficult to know exactly what premium a matching digit bundle demands at this time No doubt there will be some premium in the future as we have seen with BAYC fullsets in '21 Very well done ser ,2022-06-16
916, 90 minute lunch Which table are you choosing nft nfts crypto Cryptocrash Cryptos cryptocurrecy NFTCommuni ,2022-06-16
917,Once I was holding 20th rank BAYC now I m sucking dicks for 300 Life changes fast and dicks are volatile ,2022-06-16
918, 1 OKX 2 BTC 3 ETH 4 OKC 5 MetaX 6 Doge 7 Uniswap 8 9 ODaily 10 Defi 11 12 13 B ,2022-06-16
919,Just sent an RR BAYC who buffed out the BAYC disrespect of NEKST ,2022-06-16
920, Stop scrolling Did you know that 99 9 of the youth that go for BAYC come back enlightened both spiritual and physically G ,2022-06-16
921,I salute the big guns BAYC MAYC CloneX Moonbirds Doodles amp all other brave investors in the NFT space Will you have the desire to show that you can jump into a reliable project BoredApeYC RTFKTstudios moonbirds doodles,2022-06-16
922, We love succesfull projects and be part of them as well We're happy to join the amazing and ,2022-06-16
923,Hochkar tiger BAYC Sammler bestreitet Vorw rfe von Fehlverhalten des DeFi Detektivs cryptonews crypto nft crypto,2022-06-16
924, At one of these workshops the right person will be listening at the right time and that trajectory will change forever Gr ,2022-06-16
925,What kind of BAYC merch are we gonna see in two weeks Hats and shirts are a must Shoes are on my wishlist ,2022-06-16
926,Rollbit NFT Casino Spin a Wheel to Win BAYC amp CryptoPunks Crypto PLEASE RETWEET ,2022-06-16
927,The Ethereum based coin has plummeted 65 in the previous 30 days outperforming other gaming and virtual land assets APECOIN Ethereum ETH BAYC ,2022-06-16
928,Mint is Live Good luck and happy minting Keep in mind you need more than 1 for BAYC AI free mint acces ,2022-06-16
929,Eef yer kanfyoozd er angree tawk too duh town therapiss Doktur Grobler goblintownwtf BAYC MAYC ,2022-06-16
930, A bunch of BAYC members are getting their MUSIC NFT airdrops today This is an exciting journey where more NFT m ,2022-06-16
931, Come enter for a chance at an M1 serum TGIF DJ Party Live From the GrandpaApeCountryClub Hosted by MACC i ,2022-06-16
932,This makes sense Like when BAYC flipped punks it was on the way down ,2022-06-16
933, I don't know how long NFT will last but I want to go down in history with you NFTCommunity And each of you has su ,2022-06-16
934, SoonieMeme 7 is out The Ape is Back with Enter the competition to catch this 1 ,2022-06-16
935, amp Tell you to LISTEN to THIS NEW AMAZING SOUND My Friend TheZOO ROLL CALL amp ,2022-06-16
936, Snipe Alert Jun 18 2 00 am Bored Ape Yacht Club Target Price 99 00 Floor Price 86 85 MemberoneAlpha mayc bayc bakc ,2022-06-16
937, I will give away another rare GOBLIN to some random person floor price 7ETH Last round Follow ,2022-06-16
938, Otherdeed 84097 bought for 3 5 3842 3 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-16
939, I just displayed and on the NFT Doodle Space You can also display several other NFT colle ,2022-06-16
940, Great point,2022-06-16
941,Moonbirds NFT holders bought 19 pcs Gossamer Seed 7 pcs minted 2 pcs in last 1 hours NFT NFTCommunity ,2022-06-16
942, You've seen how ugly the responses are Who wants that on their feed You say anything negative about these guys you call them out on whatever they're doing and it's flame and fud It's not an adult rational sit down conversation ,2022-06-16
943,BAYC call me a conspiracy theorist yet they try to blame me for everything w o evidence in the most illogical ways here they are blaming me for tagging an hour later tropo used gargamel admitting guilt to make some other dumb point yes i also caused eth to go down ,2022-06-16
944, Stfp,2022-06-16
945, MONKE WILL FLIP YOU ASSHOLES OVER AT MONKE FLIPS APE bayc Crypto http ,2022-06-16
946,Ima blame the market decline on BAYC fucking up in NY,2022-06-16
947, Right Bro I cheered on my Boy Nick Diamonds when he made 1 5M off BAYC by selling them on hoodies and skateboards at Zumiez I wasn't ever against them I try to be fair in all my dealings But people must DYOR on culture not just projects as they grow out into the real world,2022-06-16
948, BAYC 8944 ' ' KLAYAPECLUB V1 1 ,2022-06-16
949, do what you want w this info 38 golemz listed 888 248 wfv listed 5555 302 goonz listed 6969 248 deadheads lis ,2022-06-16
950, Snipe Alert Jun 18 3 00 pm Bored Ape Kennel Club Target Price 9 00 Floor Price 5 98 MemberoneAlpha mayc bayc bakc,2022-06-16
951, if you are new to 10KTF aka then check the team behind it 10ktf bayc mayc nft rtfkt ,2022-06-16
952,Are you keeping an eye on These floor prices and gas prices are dirt cheap NFTMarketplace ETCBAYC ETCMAYC BAYC MAYC APENFT apefollowape NYCNFT BoredApeYachtClub nftcollectors NFTCommunity ,2022-06-16
953, I would add an important element The RR BAYC NFT traits and metadata have a totally different logic and objective than the originals ,2022-06-16
954, TOP 5 NFT FLOOR PRICE BY TRADING VOLUME ON COINGECKO 1 BAYC 2 MAYC 3 OTHR 4 CLONEX 5 C Top5floorprice Nf ,2022-06-16
955, Did you know you could win a BAYC Azuki Cool Cat or Doodles nft for just 0 01 eth Feeling lucky Check out ,2022-06-16
956, Please 0x339396b58CeB4D10b5196a0986d21E260EB94Cc6 Binance LINK Tweets BAYC NFTArtist Giveways BTC BNB Drop NFTArt nftcollectors opensea SOL Matic SHIB DOGE AVAX NFTGiveaway NFTProject ETH NFTCommunity NFT LUNA Giveaway NFTs Ape,2022-06-16
957, This is why I love the community BAYC boredchili thanks for making my day ,2022-06-16
958, ,2022-06-16
959,Pirate Malone what would look like in the ApeRepublic NFTs NFT BAYC NFTCommunity NFTGiveaway PostMalone ,2022-06-16
960,I can t wait to meet some of y all BAYC IRL,2022-06-16
961,ApeCoin 3 32 0 27 7 52 High 3 85 Low 3 21 ApeCoin CryptoCurrency Ape BAYC BoredApe Manekineko BTCat ,2022-06-16
962, Snipe Alert Jun 18 6 00 am Mutant Ape Yacht Club Target Price 24 69 Floor Price 17 5 MemberoneAlpha mayc bayc ,2022-06-16
963, thanks man likewise i absolutely agree they'll get flipped in floor at some point think it'll be very temporary tho i have the same opinion for BAYC and punks time will tell,2022-06-16
964, Neymar comprou dois NFTs por R 62 milh es em janeiro Hoje eles valem R 800 mil Os dois NFTs da cole o Bored Ape Yacht Club BAYC que o jogador comprou em janeiro por R 62 milh es tiveram uma queda de 87 e est o cotados a R 800 mil nesta quinta feira 16 ,2022-06-16
965,Same with your BoredApes they're tired of waiting for 's too BAYC DAW ,2022-06-16
966, Also is BAYC cubed Warren Buffet in my fanfiction,2022-06-16
967,Join me in my Space nfts thankyounftcollectors BAYC frognfts ,2022-06-16
968, BAYC we are coming ,2022-06-16
969,army shiba shibayc eth Did you guys see how BAYC and SHIB are leading their market SHIBAYC is the next generati ,2022-06-16
970, Some Holders are selling his BAYC NFTs to buy NFTs and BAPES GENESIS 1 KEYs But WHHHYYYY Cause thi ,2022-06-16
971,New RR BAYC minted 5404 RRBAYC NFTs ,2022-06-16
972,Yeti Yacht Club NFT Collection Goes Live to Challenge BAYC Supremacy Visit or follow us for more NFT news NFTS NFTNews NFTHeadlines NFTCommunity ,2022-06-16
973,Es future muture chgitem bayc vor stex senc ban lini erbevice arden tornersel che corners ktenan menak ,2022-06-16
974, Otherdeed 57804 bought for 2 9 3183 62 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-16
975,BAYC was never a bluechip,2022-06-16
976,Don't miss out on minting a BTFA NFT to win 10 20K in USDC The big reveal is on Sunday don't wait for the opportunity to win No Gimmicks Just Fundamentals BTFA BananaTFA presale gem BTFArmy TheJungle BANDEX Apecoin BAYC ApeCommunity ,2022-06-16
977,We got 30 MACC sneak peaks last night I literally cannot wait until the full collection is revealed GOD DAMN GACC NFTs NFTCommunity NFTMintAlert BAYC MAYC DigitalArt artwork MutantFam ,2022-06-16
978, Damn BAYC hired someone that tagged on NEKST wall so fucked up ,2022-06-16
979, HUGE SHOUTOUT TO beyond lucky and grateful to have been gifted this delinquent giraffe nft This thing i ,2022-06-16
980, Very good project Looking so sustainable Hope it will go a long way in future FUZZY BNB BSC BSCGEM BAYC,2022-06-16
981, Happy Anniversary Bushido Apes I cannot believe it s only been a year Grateful for this opportunity and community Pump ,2022-06-16
982,DALL E mini bored ape blindfolded with a cigar and striped shirt dallemini bayc ,2022-06-16
983, The Zombie Astronaut generation Respect to NFTs have been edited due to limited nu ,2022-06-16
984, I m still fully convicted that BTC and ETH are the future and alongside blue chip NFTs like BAYC will be among the best pe ,2022-06-16
985, Snipe Alert Jun 18 10 00 am Bored Ape Yacht Club Target Price 99 00 Floor Price 85 98 MemberoneAlpha mayc bayc bakc ,2022-06-16
986, Grandpa Ape Country Club 4441 Rank 2584 Rare Trait Unbuttoned Cardigan 1 7 ,2022-06-16
987, The website for ApeFest 22 is now live at BAYC MAYC members this will be your home for all ApeFes ,2022-06-16
988, This whole story get me so damn confused lol,2022-06-16
989, Someone wants attention wah wah go focus on your empire building smh ,2022-06-16
990, What was your price when your bought BAYC ,2022-06-16
991, That's not an official BAYC skull though it's the best looking part of the wall what are you complaining about ,2022-06-16
992, THANKS 0x339396b58CeB4D10b5196a0986d21E260EB94Cc6 BAYC NFTProject NFTs Matic NFTArt ETH Binance Tweets nftcollectors NFTCommunity LINK AVAX LUNA DOGE Giveaway Giveways BNB NFT NFTArtist opensea BTC SHIB NFTGiveaway Ape Drop SOL,2022-06-16
993, and Nekst incident Graffiti seems to have gatekeepers just like every other part of the art scene Talking about how disrespectful it is to tag over someone else's property with a BAYC logo like vandalism I thought in graffiti vandalism was another word for 'art ,2022-06-16
994, And it s actually original Okay Bears ripped off BAYC way too hard ,2022-06-16
995, enjoy english people nft ethereum bayc mayc goblintownwtf pablosLOL web3,2022-06-16
996,Wow BTC is crashing and I love it 12k 15k BTC and 500 Eth We alllll about to be apart of BAYC ,2022-06-16
997,New big NFT Sale BAYC Honorary Members 77640713120384568374012019702138515899014827990792433766817235634868440793089 bought for 50ETH 54056 50 Floor Price 50ETH ,2022-06-16
998,14 hours from now GrandpaApeCountryClub will release 5k Mutant Grandpa Ape's to the world Are you prepared GACC BAYC MAYC JBAC Azuki NFTs ,2022-06-16
999,MACC DJ PARTY SNEAK 23 NAKEY ZOMBIE Join the Discord MintingSoon MutantApeCountryClub GACC GrandpaApeCountryClub BAYC MAYC NFTMint NFTMintAlert OpenSeaNFT Kuchuya Mutants ,2022-06-16
1000, Hey bro join my task And Follow goblintown goblintownwtf goblin nft crypto nfts punks bayc mayc rtfkt azuki airdrop,2022-06-16
1001, Listed Link On Bio nft nftart nftcommunity nftcollection opensea bayc boredapeyachtclub boredkongs ,2022-06-16
1002,Ape 5066 Todays Sale 86 8 ETH 95289 04 USD Previous Sale 55 5 ETH 60927 9 USD Delta 31 3 ETH 34361 14 USD BoredApes BAYC ,2022-06-16
1003, Exoticerotica NFTs All new art begins 5ETH WEEKLY NFTdrop Exotic art collectibles NFTCommunity NFTProject crypto NFTshill NFT eth NFTNYC2022 BAYC NFTforSALE MAYC VeeFriends Azuki Cryptocrash Cryptos nftsale Bitcoin ,2022-06-16
1004, NewProfilePic BAYC BoredApeYachtClub ,2022-06-16
1005, BAYC x sleepagotchi anyone We are looking for more BAYC and MAYC actors for our 3D scenes Want your Ape cast D ,2022-06-16
1006, Grandpa Ape Country Club 3356 Rank 115 Rare Trait Black Suit 0 28 GACC ,2022-06-16
1007,BoredApeYC We APES We conquer 4 days APEFEST BAYC MAYC ,2022-06-16
1008, Surprise MACC sneak peaks in the discord be sure to come by GACC SneakPeak NFTMintAlert BAYC MAYC h ,2022-06-16
1009, I think a whale is like grazing it s like with BTC 90 of the crypto market loses and they are tormented by fomo the task of the whales is to make everyone buy on the high and sell on the lows in a panic look at how much Bayc owners lost 85 owners lost,2022-06-16
1010, NewNFTProfilePic by sorry but I like his story more holders where you at ,2022-06-16
1011, Alert We re proud to announce BAYC x tokenproof will be giving out extra 60 Tickets to the community Kindly claim your extra tickets now Hurry up apefest22 boredapeyachtclub tokenproof ,2022-06-16
1012, i was agreeing with u at first but then u had to go ahead and be a shithead whatever tho your pfp is a low tier bayc derivative anyways lmaooooo,2022-06-16
1013, Otherdeed 97099 bought for 2 4 2634 72 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-16
1014,If you think it s stupid paying million for a jpg monkey wait till you see how much a jpg mouse worth IP NFT BAYC MickeyMouse,2022-06-16
1015,New RR BAYC minted 5506 RRBAYC NFTs ,2022-06-16
1016, 2021 NFT NYC BAYC lambo 2022 NFT NYC Uber pool,2022-06-16
1017, I don t even think you realized what you just said You think clonex will be 250 cool cats 50 BAYC 5000 moonbirds and doodles 1500 ,2022-06-16
1018, Are investors buying the NFT dip BAYC has the answer at URL ,2022-06-16
1019,Glitch exclusive trait gacc macc bayc mayc ,2022-06-16
1020, Introducing Mike Let the dogs bark the lion is still the king pay homage to the traditional BAYC a ,2022-06-16
1021, Are you pablosapes 8787 or bayc 8787 x ,2022-06-16
1022, Very cringe why BAYC owner act like stupid like that ,2022-06-16
1023,If ETH keeps dropping man MAYC BAYC ,2022-06-16
1024,there is a question coming up about if you can sell merch with your RR BAYC yes you can Here is a shirt i am selling for 100 if youre interested let me know ,2022-06-16
1025,It might seem like magic to live your life with authentic honor and respect And you know what it might just be magic koolcatz nft nfts NFTartist nftart nftartists nftcommunity bayc mayc crypto digitalart art nftcollector Inspiration NFTfam ,2022-06-16
1026, Authenticity and being your true self to the world is a superpower koolcatz nft nfts NFTartist nftart nftartis ,2022-06-16
1027, Come check us out at Community owned fully doxxed team and RadRugs score of 99 100 Officially v ,2022-06-16
1028,HUGE SHOUTOUT TO beyond lucky and grateful to have been gifted this delinquent giraffe nft This thing is sexy I am newer to the group and have seen them giving a ton of stuff away daily freenft nftproject bluechip freemint nftUtilities bayc may ,2022-06-16
1029,Can someone just send me a BAYC already pretty pls,2022-06-16
1030, Very true like the BAYC member who said don't talk to him at NFT NYC unless their PFP is worth over 10 ETH and also some people's motto like mine is ,2022-06-16
1031,you dont want to see her angry nfd anfd bayc r lame ,2022-06-16
1032, Otherdeed 67631 bought for 2 17 2380 03 otherside otherdeed BAYC MAYC APE Metaverse WhaleAnalytica ,2022-06-16
1033, we solami poor cannot afford BAYC must get solana version,2022-06-16
1034, Pirate Malone what would look like in the ApeRepublic NFTs NFT BAYC NFTCommunity NFTGiveaway Po ,2022-06-16
1035, at Auction auction nft nfts nftart buynft bayc mayc coin crypto nifty nifties dapp digital sbts soulbound Collectibles artist arts virtual token nonfungible,2022-06-16
1036,What those dumping on BAYC the last few days forget is 1 Most purchased for far less ETH than today's floor 2 We received APE coins that we sold for more than we paid for our Apes 3 We got land for free on top of it 4 Our Apes have a negative cost basis TY4P,2022-06-16
1037, Get over it isn't the vibe bro If it's disrespectful it should be known as such and shouldn't be swept under the rug like you are doing I see you hold a bayc Don't throw your ethics out the window just cuz you are in investor ,2022-06-16
1038, I have a lot of followers who will only know me from the BAYC derivatives but i also love to animate miniature spacemen oc ,2022-06-16
1039, I would like to congratulate Twitter user for the purchase of my original 5580 May he bring you m ,2022-06-16
1040, SELL me this Simple IT'S REKT nft NFTs Trending trendingnft apenft bayc BoredApeYC NFTCommunity ,2022-06-16
1041,High profile BAYC collector denies allegations of wrongdoing brought by DeFi detective At the time of publication it is not clear how ,2022-06-16
1042, the ruins of a BAYC theme park in the next post apocalyptic Fallout series installment,2022-06-16
1043, oK boredassgoblins BAGS GOBLINQUEENS BORED BAYC BOREDAPEYACHTCLUB nft NFTCommunity goblintownwtf goblinbebe ,2022-06-16
1044,I m seeing a bunch of fellow BAYC s getting into after they just released their game These Dino s are incredibly adorable with some real utility I can t help but sweep before they re extinct ,2022-06-16
1045,Top movers BAYC with 1300 ETH volume floor at 86 5 0 55 Otherdeeds with 770 ETH volume floor at 2 07 ETH 1 4 CloneX with 760 ETH volume floor at 9 ETH 10 Lacoste UNDW3 with 560 ETH volume floor at 0 31 120 MAYC w 470 ETH volume floor at 17 ETH 3 8 ,2022-06-16
1046, When you finally Ape in Found this cool dude at FP Out went the Porsche and in came the Ape You bet I m all in BAYC ,2022-06-16
1047,Hey fams is one of the most traded NFT collections on Binance in last 7 days is the in BNBchain RhinoX BNX Binance NFT BSC BNBchain BAYC yugalabs MAYC NFTcollection NFTproject NFTcollectibles DeFi GameFi Metavers ,2022-06-16
1048,Hey here is an Honorary Cheerful Monkey for you CheerfulMonkeys BAYC ,2022-06-16
1049,Just bought this fella Just too clean not to be mine Get yours too and qualify for awesome Goodies JoinTheWave NFTCommunity Surfing SurfingApe BAYC CASC ,2022-06-16
